,University,Job Details,URL
10,University of Hong Kong,"Research Assistant I/II in the Department of Diagnostic Radiology
Apply now
Ref.: 515543
Work type: Full-time
Department: Department of Diagnostic Radiology, School of Clinical Medicine (20500)
Categories: Research Support Staff
Research Assistant I/II in the Department of Diagnostic Radiology (Ref.: 515543) (to commence as soon as possible for one year, with the possibility of renewal subject to funding availability and satisfactory performance)
Applicants should possess a Bachelor’s degree in Biological/Biomedical Sciences, Medicine or a related discipline.  Experience in medical research, particularly in medical imaging or cardiology would be highly desirable.  They should have proficiency in written and spoken English and Chinese (including Cantonese and Mandarin), good organisational skills, a willingness to learn new skills, and the ability to handle multiple tasks in a collaborative team environment.  The appointee will participate in imaging research projects.  He/She will be responsible for the application of cardiac MRI and cardiac CT, patient liaison, data collection, imaging analysis and clinical data retrieval.
A highly competitive salary commensurate with qualifications and experience will be offered, in addition to annual leave and medical benefits.
The University only accepts online application for the above post.  Applicants should apply online and upload an up-to-date C.V with a personal statement and research interest.  Review of applications will start from 4 July 2022 and continue until 26 September 2022 or until the post is filled, whichever is earlier.
Advertised:Jun 27, 2022 (HK Time)
Applications close:Sep 26, 2022 (HK Time)
Back to search results Apply now
Share this:
|
More",https://jobs.hku.hk/cw/en/job/515543/research-assistant-iii-in-the-department-of-diagnostic-radiology
11,University of Hong Kong,"Research Assistant I/II in the Department of Diagnostic Radiology, School of Clinical Medicine
Apply now
Ref.: 515384
Work type: Full-time
Department: Department of Diagnostic Radiology, School of Clinical Medicine (20500)
Categories: Research Support Staff
Research Assistant I/II in the Department of Diagnostic Radiology, School of Clinical Medicine (Ref.: 515384) (to commence as soon as possible, on a two-year fixed-term basis with contract-end gratuity and University contribution to a retirement benefits scheme, totalling up to 10% of basic salary, with the possibility of renewal)
Applicants should have a Bachelor's degree in Biomedical Engineering, Electronics Engineering, Computer Science, Mathematics, Statistics, Mechanical Engineering, or related disciplines.  The appointee will develop a deep learning pipeline for prostate MRI diagnosis. The post will focus on the python coding for implementing the deep learning pipeline with a target to develop a new diagnostic tool for prostate cancer.  Enquiries about the post can be sent to Dr. Cao Peng at caopeng1@hku.hk.
A highly competitive salary commensurate with qualifications and experience will be offered, in addition to annual leave and medical benefits.
The University only accepts online application for the above post.  Applicants should apply online and upload an up-to-date C.V., preferably with an academic transcript.  Review of applications will start from (2 weeks from posting) and continue until 23 July 2022 or until the post is filled, whichever is earlier.
Advertised:Jun 24, 2022 (HK Time)
Applications close:Jul 23, 2022 (HK Time)
Back to search results Apply now
Share this:
|
More",https://jobs.hku.hk/cw/en/job/515384/research-assistant-iii-in-the-department-of-diagnostic-radiology-school-of-clinical-medicine
12,University of Hong Kong,"Research Assistant II/Technical Assistant in the Division of Spine Surgery
Apply now
Ref.: 515533
Work type: Full-time
Department: Department of Orthopaedics and Traumatology, School of Clinical Medicine (21000)
Categories: Research Support Staff
Applications are invited for appointment as Research Assistant II/Technical Assistant in the Division of Spine Surgery of the Department of Orthopaedics and Traumatology, School of Clinical Medicine (Ref.: 515533), to commence as soon as possible for one year, with the possibility of renewal subject to satisfactory performance.
Applicants should possess a Bachelor’s degree or above, with relevant experience in biomedical sciences, medicine, or nursing.  They should have a good command of written and spoken English and Chinese (Cantonese is essential) as well as excellent communication skills.  They should be responsible, mature, organized, and attentive to details.  Proficiency in clinical research work is required and experience in phlebotomy is preferred.  Those with lower qualifications or less experience may be considered for Technical Assistant.
The appointee will organize and carry out clinical research projects in clinical areas of both Queen Mary Hospital and Duchess of Kent Children’s Hospital.  He/She will handle blood or tissue samples, process and analyze data, prepare research reports, provide administrative and research support to the Principal Investigator, and perform other duties as assigned. Those who have responded to the previous advertisement (Ref.: 515016) need not re-apply.
A highly competitive salary commensurate with qualifications and experience will be offered, in addition to annual leave and medical benefits. 
The University only accepts online application for the above post.  Applicants should apply online and upload an up-to-date C.V.  Closes July 27, 2022.
Advertised:Jun 23, 2022 (HK Time)
Applications close:Jul 27, 2022 (HK Time)
Back to search results Apply now
Share this:
|
More",https://jobs.hku.hk/cw/en/job/515533/research-assistant-iitechnical-assistant-in-the-division-of-spine-surgery
13,University of Hong Kong,"Research Assistant I/II in the Division of Respiratory Medicine
Apply now
Ref.: 515483
Work type: Full-time
Department: Department of Medicine, School of Clinical Medicine (20600)
Categories: Research Support Staff
Research Assistant I/II in the Division of Respiratory Medicine of the Department of Medicine, School of Clinical Medicine (Ref.: 515483) (to commence as soon as possible for one year, with the possibility of renewal)
Applicants should possess a Bachelor’s degree or above in Biomedical Sciences or related disciplines.  They should have a good command of Chinese and English, and experience in clinical and translational research.  Knowledge of biostatistics and bioinformatics would be an advantage.
The appointee will handle clinical specimens and conduct research experiments, including cell culture and animal experiments, and molecular biology experiments.  
A highly competitive salary commensurate with qualifications and experience will be offered, in addition to annual leave and medical benefits.
Those who have responded to the previous advertisement (Ref.: 512451) need not re-apply.
The University only accepts online application for the above post.  Applicants should apply online and upload an up-to-date C.V.  Review of applications will start as soon as possible and continue until August 22, 2022, or until the post is filled, whichever is earlier.
Advertised:Jun 23, 2022 (HK Time)
Applications close:Aug 22, 2022 (HK Time)
Back to search results Apply now
Share this:
|
More",https://jobs.hku.hk/cw/en/job/515483/research-assistant-iii-in-the-division-of-respiratory-medicine
14,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Research Associate(s) / Senior Research Assistant(s) (External Fund) - (220001I1)
Description
 The Jockey Club School of Public Health and Primary Care is inviting passionate talents to join its multidisciplinary research team focusing on knowledge creation and insight extraction from massive datasets. Some of the world-leading research projects are (1) employing machine learning model to study the diseases prevention; (2) using deep learning for dementia; and (3) using artificial intelligence platforms to support physicians.
  Applicants should have (i) an MPhil or a Master's degree or above, preferably in Statistics, Computer Science or a related discipline, plus four years’ relevant post-qualification work experience (for Research Associate(s)); OR a Bachelor's degree preferably in the above-mentioned disciplines, plus four years’ relevant post-qualification work experience (for Senior Research Assistant(s) (External Fund)); (ii) knowledge of statistical modelling and/or machine learning as well as proficiency in related programming languages, preferably R or Python; (iii) good communication and interpersonal skills; (iv) a high self-motivation to develop academic research and the ability to work both independently and as a team; and (v) proficiency in written English. Experience in supervising junior teammates will be advantageous.
  The appointee(s) will be responsible for (a) providing statistical support to research projects related to health, including data collection, analysis and management; (b) preparing data collection instruments and protocol, selecting data samples and ensuring data quality; (c) using statistical software or programming to analyse data, discover knowledge, produce insightful graphs and tables; (d) assisting in the preparation of research papers publication; (e) assisting in project planning and supervision of student helpers or junior teammates; and (f) performing other job-related ad-hoc tasks including administrative duties as assigned.
  Appointment will initially be made on contract basis for one year, renewable subject to mutual agreement.
 Job: Research Posts
Organization: The Jockey Club School of Public Health and Primary Care
Unposting Date: Ongoing
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=220001I1&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
15,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Postdoctoral Fellow(s) / Senior Research Assistant(s) (External Fund) - (200000AL)
Description
 The Ker Laboratory (https://ker-lab.weebly.com) is part of the recently established Institute for Tissue Engineering and Regenerative Medicine (iTERM; https://www.iterm.cuhk.edu.hk/) at the University. Our research emphasis will be on computer-aided recognition of cells for regenerative medicine applications. The goal of such research is to generate computer algorithms and machine-learning models as tools for (i) advancing our understanding of musculoskeletal biology including cell-biomaterial interactions and (ii) stem cell manufacturing and quality control. We are now inviting applications for the post of Postdoctoral Fellow(s) or Senior Research Assistant(s) (External Fund). 

Applicants should have (i) a PhD in Computer Science, Biomedical Sciences, Bioengineering or Biology with relevant research experience (for Postdoctoral Fellow); OR a Bachelor's degree plus at least four year’ post-degree research experience (for Senior Research Assistant (External Fund)); (ii) good research skills, such as mammalian cell culture and programming skills (R and/or Python, especially if familiar with deep learning); (iii) good communication, interpersonal and organisational skills; and (iv) a highly self-motivated and detail-minded work attitude with the ability to work independently. 

The appointee(s) will be responsible for (a) conducting computer vision-based research; (b) grant writing; and (c) laboratory management. Mentoring and training in bone-tendon biology, biomaterial development, and biomaterial testing will be provided to complement skillsets as necessary.  

Appointment will be made on contract basis for one year commencing May 2020, renewable subject to mutual agreement. 

Applicants should submit the following supporting documents in the online application: (1) a proposal (two to three pages including images but not the bibliography), (2) a CV; and (3) contact information of two to three references. 

For enquiries, please contact Professor Elmer Ker by email at elmerker@cuhk.edu.hk.
 Job: Research Posts
Organization: Institute for Tissue Engineering and Regenerative Medicine
Unposting Date: Ongoing
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=200000AL&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
16,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Research Assistant(s) / Junior Research Assistant(s) - (220001K0)
Description
 Applicants should have (i) a Bachelor’s degree in disciplines related to science; (ii) good interpersonal and communication skills; (iii) a self-motivated, well-organised, co-operative and responsible work attitude; (iv) the ability to work independently and collaboratively; and (v) an effective command of Cantonese and English. Relevant experience in clinical or basic science research and relevant skills in statistics will be advantageous.
  The appointee(s) will work at the Prince of Wales Hospital. He/She will (a) co-ordinate research projects; (b) recruit subjects for studies; (c) perform data entry; (d) perform statistical analysis; and (e) handle other tasks and duties as assigned from time to time.
  Appointment will initially be made on contract basis for one year, renewable subject to mutual agreement.
 Job: Research Posts
Organization: Institute of Digestive Disease
Unposting Date: Jul 15, 2022
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=220001K0&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
17,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Research Assistant(s) / Junior Research Assistant(s) - (220001KR)
Description
 Applicants should have (i) a Bachelor’s degree or above with good academic record; (ii) at least one year’s post-qualification experience in research; (iii) the ability to work independently and under pressure; (iii) good interpersonal communication skills; and (iv) genuine interest in working in a clinical setting.  Experience in database management, coordinating clinical trials and blood-taking would be advantageous. Applicants with less relevant experience may be considered for appointment as Junior Research Assistant(s).
  The appointee(s) will perform as a team member in research projects related to neurology and psychology. Duties include (a) handling clinical trial research work; (b) recruiting eligible participants; (c) conducting assessments; (d) performing laboratory work and keeping laboratory records; (e) managing database; and (f) performing other duties as assigned. Travelling between different locations for data collection may be required. 
  Appointment will be made on contract basis for one year, renewable subject to mutual agreement.
 Job: Research Posts
Organization: Department of Medicine and Therapeutics
Unposting Date: Jul 12, 2022
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=220001KR&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
18,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Research Associate / Senior Research Assistant (External Fund) - (220001GX)
Description
 The Centre for Youth Studies, Hong Kong Institute of Asia-Pacific Studies is now recruiting a Research Associate, who will foster the smooth implementation of two consultancy projects for The Hong Kong Jockey Club Charities Trust.  The projects are:
  Professional Traineeship for First-time Jobseekers Project (PROcruit C);
Value, Attitudes, Skills and Knowledge (VASK) Assessment Validation and Gamification Consultancy for CLAP 2.0 (2nd Phase of CLAP for Youth@JC); and 
  Applicants should have (i) a PhD degree in Psychology, Statistics, Education, Journalism/Communication, Public Policy, Sociology/Social Science or a related discipline; OR a Master’s degree in an abovementioned discipline and at least four years of post-qualification research experience (those with lower academic qualifications may be considered for appointment as a Senior Research Assistant (External Fund)); (ii) high calibre in co-ordinating research projects, preferably related to program evaluation using both quantitative and qualitative research methods; (iii) hands-on experience in conducting statistical analyses and/or fieldwork interviews; (iv) proven experience in service evaluation for NGOs and engaging stakeholders; and (v) the following attributes:
  Values: Believing in the values of creating social good and social innovation; having commitment to promote youth development; and embracing teamwork and collaboration;
Attitudes: Having a positive mindset under challenges and deadlines while enjoying working with people from all walks of life; being open-minded with a strong sense of ownership and leadership to drive productivity of junior research staff;
Skills: Competent in quantitative research like statistical analyses involving exploratory and confirmatory factor analyses, mediation analyses, structural equation modelling or item response theory analyses; an excellent command of spoken and written English and Chinese; excellent interpersonal communication skills; high self-motivation and the ability to work both independently and as a team with minimum supervision; proven experience in writing research proposals and statistical presentation reports to funding agencies is a plus; and
Knowledge: Thorough understanding in quantitative and qualitative research with an emphasis on psychometric assessment in educational or organisational settings. Experience in designing a data collection flow and conducting telephone interviews will be advantageous.
  Reporting to the Principal Investigator and Co-Investigators, the appointee is expected to communicate and collaborate effectively with other stakeholders and research teams to facilitate inter-institutional and interdisciplinary research. Duties include (a) conducting research projects with quantitative and/or qualitative methodology; (b) generating SROI data to delineate project impacts and illustrate youth developmental pathways for sector adoption; (c) preparing proposals, presentations and academic publications such as research reports, impact stories, policy briefs, occasional papers, newspaper op-eds, etc.; (d) organising conferences, workshops and webinars; and (e) providing other support for the Centre for Youth Studies and the Hong Kong Institute of Asia-Pacific Studies as assigned.
  Appointment will initially be made on contract basis for one year, renewable subject to mutual agreement and good performance.
  Applicants should submit an up-to-date curriculum vitae in the online application.
 Job: Research Posts
Organization: Hong Kong Institute of Asia-Pacific Studies
Unposting Date: Jul 10, 2022
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=220001GX&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
19,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Senior Research Assistant (External Fund) / Research Assistant - (220001GY)
Description
 The Centre for Youth Studies, Hong Kong Institute of Asia-Pacific Studies is now recruiting a Research Assistant, who will support the implementation of “Professional Traineeship for First-Time Jobseekers Project” (aka PROcruit C).
  PROcruit C is a project initiated and funded by The Hong Kong Jockey Club (HKJC) Charities Trust. Under the new normal of labour markets as disrupted by COVID-19 and new technologies, four emerging caring professions are identified. Through a collaboration with employers in these four professions, the PROcruit C project not only aims to monitor the process and evaluate the outcomes, but also to identify professional pathways for youth development, develop market for these emerging professions, and propose long term policy recommendations for the government.
  Applicants should have (i) a Bachelor’s degree in Psychology, Education, Journalism/Communication, Public Policy, Sociology/Social Science, Statistics or a related discipline (those with higher academic qualifications and at least four years of post-qualification research experience may be considered for appointment as a Senior Research Assistant (External Fund)); (ii) preferably research/work experience related to youth education / NGOs / current affairs / media liaison; and (iii) the following attributes:
  Values: Believing in the values of creating social good and social innovation; having commitment to promote youth development; and embracing teamwork and collaboration;
Attitudes: Being open-minded, self-motivated and action-driven, with a great sense of responsibility and a flexible attitude to work and work pattern while enjoying working with people from all walks of life; resilient in meeting deadlines;
Skills: Competent in qualitative research like designing interview questions and flow, writing up case reports, and pitching impact stories; an excellent command of written and spoken English and Chinese; excellent interpersonal communication skills; demonstrated teamwork and organisation skills; and ability to work independently with minimum supervision; and
Knowledge: Proficiency in common computer software applications; understanding of qualitative and quantitative research in educational or organisational settings. 
  Reporting to the Principal Investigator and Co-Investigators, the appointee is expected to communicate and collaborate effectively industry practitioners, employers, young trainees and other stakeholders to facilitate inter-institutional and interdisciplinary research. Duties include (a) co-ordinating research projects with qualitative and/or quantitative methodology; (b) collecting research data to compile an internal database for writing impact case stories, project reports, newspaper op-eds and policy briefs; (c) assisting in conferences, workshops, webinars and others events; and (d) providing general support to the Centre for Youth Studies and the Hong Kong Institute of Asia-Pacific Studies as assigned.
  Appointment will initially be made on contract basis for one year, renewable subject to mutual agreement and good performance.
  Applicants should submit an up-to-date curriculum vitae in the online application.
 Job: Research Posts
Organization: Hong Kong Institute of Asia-Pacific Studies
Unposting Date: Jul 10, 2022
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=220001GY&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
20,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Postdoctoral Fellow(s) / Research Assistant(s) - (220000WM)
Description
 Postdoctoral Fellow/Research Assistant positions are available in the School of Biomedical Sciences, Faculty of Medicine.
  Applicants should have/be (i) a PhD degree from either local universities or well-recognised non-local institutions (for Postdoctoral Fellow(s)), OR a Master’s degree from local universities (for Research Assistant(s)) in Biomedical Sciences, Life Sciences, Biomedical Engineering, or related disciplines; (ii) a self-motivated, conscientious, and responsible work attitude; and (iii) highly independent with leadership skills. Strong background in cell and tissue biology, tissue engineering and molecular biology is preferred. 
  Duties include (a) conducting or assisting in projects which investigate molecular regulation of stem cells during development and nerve regeneration, and stem cell therapies for neurological diseases using multidisciplinary approaches; (b) establishing SOP for molecular assays, cell cultures and animal handlings; (c) providing training to junior researchers; (d) supporting the daily operation of laboratory; and (e) ordering reagents and maintaining equipment.
  Appointment will initially be made on contract basis for one year, renewable subject to satisfactory performance and mutual agreement.
  Applicants should provide the following documents in the online application: (1) full curriculum vitae (including academic qualifications, research experiences and publications); and (2) copies of academic certificates.
  For enquiries, please contact Prof. Woody Chan at wy-chan@cuhk.edu.hk. 
 Job: Research Posts
Organization: School of Biomedical Sciences
Unposting Date: Ongoing
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=220000WM&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
21,Chinese University of Hong Kong,"Return to the home page
Printable Format
  Job Description
 Research Assistant (External Fund) / Junior Research Assistant - (220000SN)
Description
 The Center for Family Business endeavors to be the leading research, education, and practice platform for families-in-business and their advisors in the Asia-Pacific region. The Center recognises the importance of this multi-disciplinary field of family business in the Asian context, and is instrumental in offering a full-spectrum of support to this emerging field.
  Applicants should have (i) a Bachelor's degree preferably in Economics, Business Administration or Social Sciences; (ii) two years' relevant post-qualification work experience (for Research Assistant); (iii) an excellent command of written and spoken Chinese and English; (iv) good communication and interpersonal skills; (v) experience in handling quantitative and qualitative data and preferably knowledge of using statistical packages to process data; (vi) basic website maintenance skills; and (vii) good attentiveness to detail for managing administrative issues and providing class/event support. Prior exposure to family business and/or experience in assisting in global research projects and managing events will be an advantage.
  The appointee will primarily work on research related to family business or related fields. He/She will be involved in (a) collecting quantitative and qualitative data; (b) conducting field trips and interviews; (c) writing reports and other forms of research dissemination; and (d) performing administrative and teaching support duties as assigned.
  Appointment will initially be made on contract basis for up to one year, renewable subject to mutual agreement.
 Job: Research Posts
Organization: Centre for Family Business
Unposting Date: Ongoing
   ",https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=220000SN&tz=GMT%2B08%3A00&tzname=Asia%2FHong_Kong
